condition_id,chunker,retriever,model,question,gold,answer,correct,retrieval_hit,failure_type,retrieved_text,raw_output
fixed_hybrid,fixed,hybrid,biomistral,Does positron emission tomography change management in primary rectal cancer?,yes,yes,1,1,success,"the influence of positron emission tomography in the management of recurrent rectal cancer is well established but its role in primary rectal cancer remains uncertain. this study therefore prospectively assesses the impact of position emission tomography scanning on the management of primary rectal cancer. forty - six patients with advanced primary rectal cancer referred for consideration of adjuvant preoperative therapy underwent position emission tomography scanning. the referring physicians prospectively recorded each patient ' s stage following conventional imaging and the proposed treatment plan prior to position emission tomography scanning. this was then compared with subsequent stage and actual management implemented, and the appropriateness of position emission tomography - induced changes was noted by subsequent clinical follow - up. compared with computed tomography ( ct ) and magnetic resonance imaging ( mri ), positron emission tomography ( pet ) may have additional value in the assessment of primary and recurrent cervical cancer. however, the degree of tumour uptake of ( 18 ) f - 2 - fluoro - 2 - deoxy - d : - glucose ( fdg ) uptake is sometimes influenced by diabetes mellitus ( dm ). therefore, we conducted this prospective study to compare the diagnostic ability of fdg - pet in patients with cervical cancer complicated by dm and those without dm. this study examined the impact of radiotherapy for the primary rectal cancer on outcomes after pelvic exenteration for local recurrence. patients referred for pelvic exenteration from october 1994 to november 2012 were reviewed. patients who did and did not receive radiotherapy as part of their primary rectal cancer treatment were compared."," Yes. Justification: ""this study therefore prospectively assesses the impact of position emission tomography scanning on the management of primary rectal cancer."""
fixed_hybrid,fixed,hybrid,biomistral,Can you deliver accurate tidal volume by manual resuscitator?,no,yes,0,1,generation_failure,"one of the problems with manual resuscitators is the difficulty in achieving accurate volume delivery. the volume delivered to the patient varies by the physical characteristics of the person and method. this study was designed to compare tidal volumes delivered by the squeezing method, physical characteristics and education and practice levels. the mean ( standard deviation ) volumes for the one - handed method were 592. 84 ml ( sd 117. 39 ), two - handed 644. 24 ml ( sd 144. 7 ) and two - handed half - compression 458. 31 ml ( sd 120. 91 ) ( p < 0. 01 ). tidal volume delivered by two hands was significantly greater than that delivered by one hand ( r = 0. 398, p < 0. 01 ). the physical aspects including hand size, volume and grip power had no correlation with the volume delivered. there were slight increases in tidal volume with education and practice, but correlation was weak ( r = 0. 213, r = 0. 281, r = 0. 131, p < 0. 01 ). 114 individuals trained in basic life support and bag - valve - mask ventilation participated in this study. individual characteristics were obtained by the observer and the education and practice level were described by the subjects. ventilation was delivered with a manual resuscitator connected to a microspirometer and volumes were measured. subjects completed three procedures : one - handed, two - handed and two - handed half - compression. bystander resuscitation plays an important role in lifesaving cardiopulmonary resuscitation ( cpr ). a significant reduction in the "" no - flow - time "", quantitatively better chest compressions and an improved quality of ventilation can be demonstrated during cpr using supraglottic airway devices ( sads ). previous studies have demonstrated the ability of inexperienced persons to operate sads after brief instruction. the aim of this pilot study was to determine whether an instruction manual consisting of four diagrams enables laypersons to operate a laryngeal mask supreme® ( lmas ) in the manikin. an instruction manual of four illustrations with speech bubbles displaying the correct use of the lmas was designed. laypersons were handed a bag containing a lmas, a bag mask valve device ( bmv ), a syringe prefilled with air and the instruction sheet, and were asked to perform and ventilate the manikin as displayed. time to ventilation was recorded and degree of success evaluated."," Yes. The volume delivered by two hands was significantly greater than that delivered by one hand. The physical aspects including hand size, volume and grip power had no correlation with the volume delivered. There were slight increases in tidal volume with education and practice,"
fixed_hybrid,fixed,hybrid,biomistral,Can increases in the cigarette tax rate be linked to cigarette retail prices?,no,yes,0,1,generation_failure,"to explain china ' s cigarette pricing mechanism and the role of the chinese state tobacco monopoly administration ( stma ) on cigarette pricing and taxation. the 2009 excise tax increase on cigarettes in china has not translated into higher retail prices because the chinese stma used its policy authority to ensure that retail cigarette prices did not change. the government tax increase is being collected at both the producer and wholesale levels. as a result, the 2009 excise tax increase in china has resulted in higher tax revenue for the government and lower profits for the tobacco industry, with no increase in the retail price of cigarettes for consumers. published government tobacco tax documentation and statistics published by the chinese stma are used to analyse the interrelations among industry profits, taxes and retail price of cigarettes in china. breathlessness is one of the most distressing symptoms experienced by patients with advanced cancer and noncancer diagnoses alike. often, severity of breathlessness increases quickly, calling for rapid symptom control. oral, buccal, and parenteral routes of provider - controlled drug administration have been described. it is unclear whether patient - controlled therapy ( pct ) systems would be an additional treatment option. the median age of the patients was 48 years ( range : 25 to 75 ). one hundred twenty - five non - neoplastic polyps and 20 neoplastic polyps were found. neoplastic polyps were more frequently found in patients older than 60 years, those with hypertension, a polyp size greater than 10 mm, and a rapid growth rate greater than 0. 6 mm / mo. on multivariate analysis, however, the growth rate was not related to the neoplastic nature of a polyp, but older age ( > 60 y ) and large size ( > 10 mm ) were significantly associated with neoplastic polyps."," Yes. The 2009 excise tax increase on cigarettes in China has resulted in higher tax revenue for the government and lower profits for the tobacco industry, with no increase in the retail price of cigarettes for consumers."
fixed_hybrid,fixed,hybrid,biomistral,Vertical lines in distal esophageal mucosa (VLEM): a true endoscopic manifestation of esophagitis in children?,yes,yes,1,1,success,"we observed an endoscopic abnormally in a group of children with histological esophagitis. we termed this finding "" vertical lines in esophageal mucosa "" ( vlem ). we examined the relationship between the presence of vlem and significant histologic changes in esophageal mucosal biopsies. the esophageal mucosa had a normal appearance on 160 endoscopic studies ( group 1 ) and vlem were the only mucosal abnormalities in 41 endoscopies ( group 2 ). histology was normal in 92 of 160 biopsies ( 57. 5 % ) from group 1, and 1 of 41 biopsies ( 2. 4 % ) from group 2. most patients in group 2 had eosinophilic esophagitis ( 34 of 41, 83 %, specificity 0. 85, sensitivity 0. 5, p > 0. 001 ) which was of moderate to severe intensity ( 31 of 34, 91. 2 %, specificity 0. 88, sensitivity 0. 73, p < 0. 001 ). primary eosinophilic esophagitis, a chronic inflammatory disorder of the esophagus, evokes recurrent dysphagia. endoscopy is often unremarkable, and no consensus exists regarding management of resultant dysphagia. the response of a series of patients with primary eosinophilic esophagitis to dilation is reported together with a description of a possibly pathognomonic sign : fragile esophageal mucosa, for which the term "" crepe - paper "" mucosa is introduced. a total of 104 patients with choledocholithiasis - induced acute cholangitis who underwent primary endoscopic treatment were compared according to insertion of an enbd tube ( 51 in the enbd group and 53 in the no - enbd group ). earlier studies have demonstrated low peak oxygen uptake ( (. ) vo ( 2 ) peak ) in children with spina bifida. low peak heart rate and low peak respiratory exchange ratio in these studies raised questions regarding the true maximal character of (. ) vo ( 2 ) peak values obtained with treadmill testing.", Yes. The presence of VLEM is a highly specific sign of esophagitis in children.
fixed_hybrid,fixed,hybrid,biomistral,Does hypoglycaemia increase the risk of cardiovascular events?,yes,yes,1,1,success,"hypoglycaemia caused by glucose - lowering therapy has been linked to cardiovascular ( cv ) events. the origin trial provides an opportunity to further assess this relationship. several studies have shown associations between hyperglycemia and risk of cardiovascular disease ( cvd ) and mortality, yet glucose - lowering treatment does little to mitigate this risk. we examined whether associations between hyperglycemia and cvd risk were explained by underlying insulin resistance. a total of 12 537 participants with dysglycaemia and high cv - risk were randomized to basal insulin glargine titrated to a fasting glucose of ≤ 5. 3 mmol / l ( 95 mg / dl ) or standard glycaemic care. non - severe hypoglycaemia was defined as symptoms confirmed by glucose ≤ 54 mg / dl and severe hypoglycaemia as a requirement for assistance or glucose ≤ 36 mg / dl. outcomes were : ( i ) the composite of cv death, non - fatal myocardial infarction or stroke ; ( ii ) mortality ; ( iii ) cv mortality ; and ( iv ) arrhythmic death. hazards were estimated before and after adjustment for a hypoglycaemia propensity score. during a median of 6. 2 years ( iqr : 5. 8 - 6. 7 ), non - severe hypoglycaemic episodes occurred in 41. 7 and 14. 4 % glargine and standard group participants, respectively, while severe episodes occurred in 5. 7 and 1. 8 %, respectively. non - severe hypoglycaemia was not associated with any outcome following adjustment. conversely , severe hypoglycaemia was associated with a greater risk for the primary outcome ( hr : 1. 58 ; 95 % ci : 1. 24 - 2. 02, p < 0. 001 ), mortality ( hr : 1. 74 ; 95 % ci : 1. 39 - 2. 19, p < 0. 001 ), cv death ( hr : 1. 71 ; 95 % ci : 1. 27 - 2. 30, p < 0. 001 ) and arrhythmic death ( hr : 1. 77 ; 95 % ci : 1. 17 - 2. 67, p = 0. 007 ). similar findings were noted for severe nocturnal hypoglycaemia for the primary outcome and mortality. the severe hypoglycaemia hazard for all four outcomes was higher with standard care than with insulin glargine. ) mortality ; ( iii ) cv mortality ; and ( iv ) arrhythmic death. hazards were estimated before and after adjustment for a hypoglycaemia propensity score. during a median of 6. 2 years ( iqr : 5. 8 - 6. 7 ), non - severe hypoglycaemic episodes occurred in 41. 7 and 14. 4 % glargine and standard group participants, respectively, while severe episodes occurred in 5. 7 and 1. 8 %, respectively. non - severe hypoglycaemia was not associated with any outcome following adjustment. conversely, severe hypoglycaemia was associated with a greater risk for the primary outcome ( hr : 1. 58 ; 95 % ci : 1. 24 - 2. 02, p < 0. 001 ), mortality ( hr : 1. 74 ; 95 % ci : 1. 39 - 2. 19, p < 0. 001 ), cv death ( hr : 1. 71 ; 95 % ci : 1. 27 - 2. 30, p < 0. 001 ) and arrhythmic death ( hr : 1. 77 ; 95 % ci : 1. 17 - 2. 67, p = 0.", Yes.
fixed_hybrid,fixed,hybrid,biomistral,Does the radiographic transition zone correlate with the level of aganglionosis on the specimen in Hirschsprung's disease?,no,yes,0,1,generation_failure,"from 1998 to 2009, 79 patients were operated on for hirschsprung ' s disease. all available preoperative contrast enemas ( n = 61 ) had been single blind reviewed by the same radiologist who defined the radiographic transition zone when present in vertebral level. four groups were determined ( rectal, rectosigmoid, long segment, and absence of transition zone ) and by kappa coefficient of agreement correlated to the length of aganglionosis in the pathological report. the correlation between radiographic transition zone on contrast enema in hirschsprung ' s disease and the total length of aganglionosis is known to be inaccurate. the aim of our study was to analyse this correlation more precisely to improve preoperative planning of the corrective surgery. the transanal endorectal pull - through ( terpt ) is becoming the most popular procedure in the treatment of hirschsprung disease ( hd ), but overstretching of the anal sphincters remains a critical issue that may impact the continence. this study examined the long - term outcome of terpt versus conventional transabdominal ( abd ) pull - through for hd. the histological analysis revealed that w - d hccs had lower incidences of fibrous capsule formation ( p < 0. 01 ), when compared to l - d hccs. there were no significant differences in the incidence of intrahepatic metastasis, or portal vein invasion. in a resected specimen of w - d hcc, barium sulfate and gelatin were injected into portal vein and a transparent specimen was made. the transparent specimen showed that the portal vein in the tumor seemed to be intact. microscopically, cancer cell infiltration into the fibrous frame of the portal tract was present. there were no significant differences in the disease free survival between the two groups. an analysis of tumor volume doubling time in recurrent foci suggested that minute cancerous foci had been present at the time of operation. radiological findings were concordant with the specimen in pathology in 8 cases of 19 in rectal form ( 42 % ), in 20 cases of 35 in rectosigmoid form ( 57 % ), in all 6 cases of long - segment form ( 100 % ), in the 2 cases of total colonic form ( 100 % ) with a global agreement of 58. 1 %, κ = 0. 39 ci [ 0. 24 ; 0. 57 ]."," Yes. The radiographic transition zone correlates with the level of aganglionosis on the specimen in Hirschsprung's disease. ([1] from 1998 to 2009, 7"
fixed_hybrid,fixed,hybrid,biomistral,Is dexamethasone an effective alternative to oral prednisone in the treatment of pediatric asthma exacerbations?,yes,yes,1,1,success,"a short course of systemic corticosteroids is an important therapy in the treatment of pediatric asthma exacerbations. although a 5 - day course of oral prednisone or prednisolone has become the most commonly used regimen, dexamethasone has also been used for a shorter duration ( 1 - 2 days ) with potential for improvement in compliance and palatability. we reviewed the literature to determine if there is sufficient evidence that dexamethasone can be used as an effective alternative in the treatment of pediatric asthma exacerbations in the inpatient setting. a medline search was conducted on the use of dexamethasone in the treatment of asthma exacerbations in children. the studies selected were clinical trials comparing the efficacy of dexamethasone with prednisone. meta - analysis was performed examining physician revisitation rates and symptomatic return to baseline. six completed pediatric clinical trials met the inclusion criteria. all of the pediatric trials found that prednisone is not superior to dexamethasone in treating mild to moderate asthma exacerbations. meta - analysis demonstrated homogeneity between the dexamethasone and prednisone groups when examining symptomatic return to baseline and unplanned physician revisits after the initial emergency department encounter. some studies found potential additional benefits of dexamethasone, including improved compliance and less vomiting. breathlessness is one of the most distressing symptoms experienced by patients with advanced cancer and noncancer diagnoses alike. often, severity of breathlessness increases quickly, calling for rapid symptom control. oral, buccal, and parenteral routes of provider - controlled drug administration have been described. it is unclear whether patient - controlled therapy ( pct ) systems would be an additional treatment option. to investigate whether intravenous opioid pct can be an effective therapeutic method to reduce breathlessness in patients with advanced disease. secondary aims were to study the feasibility and acceptance of opioid pct in patients with refractory breathlessness.", Yes. Dexamethasone is not superior to prednisone in treating mild to moderate asthma exacerbations. Meta - analysis demonstrated homogeneity between the dexamethasone and prednisone groups when exam
fixed_hybrid,fixed,hybrid,biomistral,Mammographic screening in Sami speaking municipalities and a control group. Are early outcome measures influenced by ethnicity?,yes,yes,1,1,success,"female citizens of sami ( the indigenous people of norway ) municipalities in northern norway have a low risk of breast cancer. the objective of this study was to describe the attendance rate and outcome of the norwegian breast cancer screening program ( nbcsp ) in the sami - speaking municipalities and a control group. the 8 municipalities included in the administration area of the sami language law ( sami ) were matched with a control group of 11 municipalities ( non - sami ). population data were accessed from statistics norway. data regarding invitations and outcome in the nbcsp during the period 2001 - 2010 was derived from the cancer registry of norway ( crn ). the nbcsp targets women aged 50 - 69 years. rates and percentages were compared using chi - square test with a p - value < 0. 05 as statistical significant. the attendance rate in the nbcsp was 78 % in the sami and 75 % in the non - sami population ( p < 0. 01 ). the recall rates were 2. 4 and 3. 3 % in the sami and non - sami population, respectively ( p < 0. 01 ). the rate of invasive screen detected cancer was not significantly lower in the sami group ( p = 0. 14 ). the percentage of all breast cancers detected in the nbcsp among the sami ( 67 % ) was lower compared with the non - sami population ( 86 %, p = 0. 06 ). it is uncertain whether the inverse equity hypothesis - the idea that new health interventions are initially primarily accessed by the rich, but that inequalities narrow with diffusion to the poor - holds true for cancer screening in low and middle income countries ( lmics ). this study examines the relationship between overall coverage and economic inequalities in coverage of cancer screening in four middle - income countries. extracranial internal carotid artery stenosis is a risk factor for perioperative stroke in patients undergoing coronary artery bypass surgery ( cab ). although selective and non - selective methods of preoperative carotid screening have been advocated, it remains unclear if this screening is clinically relevant. aim : to test whether selective carotid screening is as effective as non - selective screening in detecting significant carotid disease.", Yes. The attendance rate in the nbcsp was 78% in the Sami and 75% in the non-Sami population (p<0.01). The recall rates were 2.4 and 3
fixed_hybrid,fixed,hybrid,biomistral,Do Electrochemiluminescence Assays Improve Prediction of Time to Type 1 Diabetes in Autoantibody-Positive TrialNet Subjects?,yes,yes,1,1,success,"to explore whether electrochemiluminescence ( ecl ) assays can help improve prediction of time to type 1 diabetes in the trialnet autoantibody - positive population. trialnet subjects who were positive for one or more autoantibodies ( microinsulin autoantibody, gad65 autoantibody [ gada ], ia - 2a, and znt8a ) with available ecl - insulin autoantibody ( iaa ) and ecl - gada data at their initial visit were analyzed ; after a median follow - up of 24 months, 177 of these 1, 287 subjects developed diabetes. univariate analyses showed that autoantibodies by radioimmunoassays ( rias ), ecl - iaa, ecl - gada, age, sex, number of positive autoantibodies, presence of hla dr3 / 4 - dq8 genotype, hba1c, and oral glucose tolerance test ( ogtt ) measurements were all significantly associated with progression to diabetes. subjects who were ecl positive had a risk of progression to diabetes within 6 years of 58 % compared with 5 % for the ecl - negative subjects ( p < 0. 0001 ). multivariate cox proportional hazards models were compared, with the base model including age, sex, ogtt measurements, and number of positive autoantibodies by rias. the model with positivity for ecl - gada and / or ecl - iaa was the best, and factors that remained significantly associated with time to diabetes were area under the curve ( auc ) c - peptide, fasting c - peptide, auc glucose, number of positive autoantibodies by rias, and ecl positivity. adding ecl to the diabetes prevention trial risk score ( dptrs ) improved the receiver operating characteristic curves with au hazards models were compared, with the base model including age, sex, ogtt measurements, and number of positive autoantibodies by rias. the model with positivity for ecl - gada and / or ecl - iaa was the best, and factors that remained significantly associated with time to diabetes were area under the curve ( auc ) c - peptide, fasting c - peptide, auc glucose, number of positive autoantibodies by rias, and ecl positivity. adding ecl to the diabetes prevention trial risk score ( dptrs ) improved the receiver operating characteristic curves with auc of 0. 83 ( p < 0. 0001 ). achilles tendon structure deteriorates 2 - days after maximal loading in elite athletes. the load - response behaviour of tendons may be altered in type 1 diabetes mellitus ( t1dm ) as hyperglycaemia accelerates collagen cross - linking. this study compared achilles tendon load - response in participants with t1dm and controls."," Yes. Univariate analyses showed that autoantibodies by radioimmunoassays, ecl - insulin autoantibody, ecl - gad65 autoantibody, age, sex, number of"
fixed_hybrid,fixed,hybrid,biomistral,Assessment of appropriate antimicrobial prescribing: do experts agree?,yes,yes,1,1,success,"little is known about the validity and reliability of expert assessments of the quality of antimicrobial prescribing, despite their importance in antimicrobial stewardship. we investigated how infectious disease doctors ' assessments compared with a reference standard ( modal expert opinion ) and with the assessments of their colleagues. twenty - four doctors specialized in infectious diseases or clinical microbiology ( 16 specialists and 8 residents ) from five hospitals were asked to assess the appropriateness of antimicrobial agents prescribed for a broad spectrum of indications in 56 paper cases. they were instructed how to handle guideline applicability and deviations. we created a reference standard of antimicrobial appropriateness using the modal assessment of 16 specialists. we calculated criterion validity and interrater and intrarater overall and specific agreement with an index expert ( senior infectious disease physician ) and analysed the influence of doctor characteristics on validity. in a population - based cohort study using register data, we analysed the prescribing of new drugs by danish general practitioners. angiotensin - ii antagonists, triptans, selective cyclo - oxygenase - 2 antagonists and esomeprazol were used in the assessment. as indicators of new drug uptake, we used adoption time, cumulative incidence, preference proportion, incidence rate and prescription cost and volume. for each measure, we ranked the general practices. ranks were pair - wise plotted, and pearson ' s correlation coefficient ( r ) was calculated. next, we analysed the correlation between ranks across different drug classes. we ascertained whether the obstetric history, syphilis testing, blood group testing, haemoglobin measurement and uterine growth assessment were performed during antenatal care along with whether appropriate action was taken. for intrapartum care, estimation of fetal weight, the performance of pelvimetry, blood pressure monitoring, urine testing, evaluation of head above pelvis, fetal heart rate monitoring, monitoring of contractions and plotting of cervical dilatation, and whether the appropriate actions were taken, were assessed. eight of the 13 midwives at the two mous completed the pep and all demonstrated an improvement in knowledge. case notes of 303 patients from the various clinics were studied. there was no change in the referral patterns of any of the clinics during the study period. the obstetric history was well documented, but in no group was there a satisfactory response to a detected problem ; appropriate action was taken in between 0 % and 12 % of cases. syphilis testing was performed in 56 - 82 % of cases, with no difference between the groups. the haemoglobin level was measured in only 4 - 15 % of patients, with no difference before or after completion of the pep. where a problem in uterine growth was detected, an appropriate response occurred in 0 - 8 % of patients and no difference before or after completion of the pep was ascertained. in all groups, estimation of fetal weight and pelvimetry were seldom performed, the urine and fetal heart rate documentation were moderately well done and the blood pressure monitoring, assessment of head above pelvis, monitoring of contractions and plotting of cervical dilatation were usually performed. no differences before or after the pep were detected. where problems were detected, appropriate actions taken during labour improved, but not", Yes. The study investigated how infectious disease doctors ' assessments compared with a reference standard (modal expert opinion) and with the assessments of their colleagues. The study found that the agreement between the modal expert opinion and the assessments of the infect
fixed_hybrid,fixed,hybrid,biomistral,Is there a favorable subset of patients with prostate cancer who develop oligometastases?,yes,yes,1,1,success,"examine whether patients with prostate cancer choose the more aggressive of two radiotherapeutic options, whether this choice is reasoned, and what the determinants of the choice are. to analyze, retrospectively, the patterns and behavior of metastatic lesions in prostate cancer patients treated with external beam radiotherapy and to investigate whether patients with < or = 5 lesions had an improved outcome relative to patients with > 5 lesions. to examine the ability of various postoperative nomograms to predict prostate cancer - specific mortality ( pcsm ) and to validate that they could predict aggressive biochemical recurrence ( bcr ). prostate - specific antigen ( psa ), grade, and stage are the classic triad used to predict bcr after radical prostatectomy ( rp ). multiple nomograms use these to predict risk of bcr. a previous study showed that several nomograms could predict aggressive bcr ( prostate - specific antigen doubling time [ psadt ] < 9 months ) more accurately than bcr. however, it remains unknown if they can predict more definitive endpoints, such as pcsm. the study population included 994 men ( 4, 937 observations ) without prostate cancer in the baltimore longitudinal study of aging. mixed effects models were used to examine the relationship between prostate specific antigen and body mass index in kg / m ( 2 ) by age. separate models were explored in men with prostate cancer censored at diagnosis, for percent body fat measurements, for weight changes with time and adjusting for initial prostate size in 483 men ( 2, 523 observations ) with pelvic magnetic resonance imaging measurements. obesity may be associated with lower prostate specific antigen through hemodilution. we examined the relationship between body mass index and prostate specific antigen by age in men without prostate cancer in a longitudinal aging study to determine whether prostate specific antigen must be adjusted for body mass index.", Yes. [2]
fixed_hybrid,fixed,hybrid,biomistral,Cycloplegic autorefraction in young adults: is it mandatory?,maybe,no,0,1,generation_failure,"the precise correction of refractive error is especially important in young adults. it is unclear whether cycloplegic refraction is necessary in this age group. the purpose of this study was to compare the non - cycloplegic and cycloplegic spherical equivalent ( se ) refractive error measured in young adults. this was a prospective study of 1400 eyes ( n = 700 ) of enlisted soldiers aged 18 to 21 years who were consecutively evaluated in an outpatient army ophthalmology clinic. one drop of cyclopentolate 1 % was installed twice 10 min apart, and cycloplegic refraction was performed in both eyes 40 min later using an auto - refractor. the difference between non - cycloplegic and cycloplegic refractive measurements was analyzed. the mean difference in se between non - cycloplegic and cycloplegic measurements was 0. 68 ± 0. 83 d ( 95 % ci, 0. 64 - 0. 72 ). significantly greater differences were observed in hypermetropes than myopes ( 1. 30 ± 0. 90 d versus 0. 46 ± 0. 68 d, p < 0. 001 ). moderate hypermetropes ( 2 to 5 d ) demonstrated significantly greater refractive error than mild ( 0. 5 to 2 d ) or severe ( > 5 d ) hypermetropes ( 1. 71 ± 1. 18 d versus 1. 19 ± 0. 74 d and 1. 16 ± 1. 08 d respectively, p < 0. 001 ). voluntary asphyxiation among children, preteens, and adolescents by hanging or other means of inducing hypoxia / anoxia to enhance sexual excitement is not uncommon and can lead to unintended death. this study addresses autoerotic asphyxiation ( aea ) with the intent of increasing pediatricians ' knowledge of the syndrome and awareness of its typical onset among young patients. aea is characteristically a clandestine and elusive practice. provided with relevant information, pediatricians can identify the syndrome, demonstrate a willingness to discuss concerns about it, ameliorate distress, and possibly prevent a tragedy. extracranial internal carotid artery stenosis is a risk factor for perioperative stroke in patients undergoing coronary artery bypass surgery ( cab ). although selective and non - selective methods of preoperative carotid screening have been advocated, it remains unclear if this screening is clinically relevant. aim : to test whether selective carotid screening is as effective as non - selective screening in detecting significant carotid disease.", No. The purpose of this study was to compare the non - cycloplegic and cycloplegic spherical equivalent ( se ) refractive error measured in young adults. The mean difference in se between non - cycloplegic and
fixed_hybrid,fixed,hybrid,biomistral,Does screening or surveillance for primary hepatocellular carcinoma with ultrasonography improve the prognosis of patients?,yes,yes,1,1,success,"the purpose of this paper is to evaluate the efficacy of ultrasonographic screening for primary hepatocellular carcinoma. the purpose of this study is to examine whether or not well differentiated ( w - d ) hepatocellular carcinoma ( hcc ) is indeed clinically early cancer. to determine current practice and to assess the value of routine follow - up procedures for endometrial cancer surveillance. to discuss whether such procedures are feasible and effective to identify asymptomatic recurrences and describe the pattern of relapse detected by procedures. we examined 60 patients with benign cystic thyroid nodules confirmed by fine - needle aspiration biopsy and divided them into 2 groups according to nonaspiration ( group a, n = 30 ) or aspiration ( group b, n = 30 ) of ethanol - mixed fluid after intracystic ethanol injection. we evaluated in both groups the complete disappearance of the cystic portion of the thyroid nodule on follow - up ultrasonography ( first follow - up ultrasonography ; mean, 4. 6 months in group a ; mean, 4. 4 months in group b ) ( chi - square test ), side effects or complications during and after the procedure ( chi - square test ), and the total procedure time ( student t test ). the case records of patients consecutively undergoing cab were reviewed. patients were stratified retrospectively into high - or low - risk groups according to risk factors for significant carotid stenosis and perioperative stroke : peripheral vascular disease ( pvd ), carotid bruit, diabetes mellitus, age > 70 years and / or history of cerebrovascular disease. prevalence of carotid stenosis detected by ultrasonography, surgical management and perioperative stroke rates were determined in each group.", Yes. The purpose of this paper is to evaluate the efficacy of ultrasonographic screening for primary hepatocellular carcinoma.
fixed_hybrid,fixed,hybrid,biomistral,"""Would a man smell a rose then throw it away?",maybe,no,0,0,retrieval_failure,"it is postulated that some aspects of methotrexate toxicity may be related to its action as an anti - folate. folic acid ( fa ) is often given as an adjunct to methotrexate therapy, but there is no conclusive proof that it decreases the toxicity of methotrexate and there is a theoretical risk that it may decrease the efficacy of methotrexate. treatment of neonatal testicular torsion has two objectives : salvage of the involved testicle ( which is rarely achieved ) and preservation of the contralateral gonad. the second goal universally involves contralateral testicular scrotal fixation to prevent the future occurrence of contralateral torsion. however, there is controversy with regards to management of a synchronous contralateral hydrocele. it has been our policy not to address the contralateral hydrocele through an inguinal incision to minimize potential injury to the spermatic cord. our objective in this study was to determine whether the decision to manage a contralateral hydrocele in cases of neonatal testicular torsion solely through a scrotal approach is safe and effective. a case of spinal subdural hematoma ( ssdh ) following subarachnoid hemorrhage ( sah ) because of a ruptured internal carotid aneurysm is described. such a case has never been reported. the subjects were seven healthy humans. the right ear was stimulated using ice - water. each subject was kept in a left - ear - down position for 20 s and then repositioned to a prone position, a right - ear - down position and a supine position with 20 s intervals. nystagmus was analysed using three - dimensional video - oculography. the study involved 211 patients who underwent at least a second biopsy after a first negative prostate biopsy. psa slope, psa velocity ( psav ) and psa doubling time ( psadt ) were estimated. flu - psa level was defined as a psa series with at least one psa value lower than the one immediately preceding it.", No. A man would not smell a rose and then throw it away. This is because the sense of smell is not developed at birth.
fixed_hybrid,fixed,hybrid,biomistral,Department of Transportation vs self-reported data on motor vehicle collisions and driving convictions for stroke survivors: do they agree?,no,no,1,1,success,"research on stroke survivors ' driving safety has typically used either self - reports or government records, but the extent to which the 2 may differ is not known. we compared government records and self - reports of motor vehicle collisions and driving convictions in a sample of stroke survivors. the 56 participants were originally recruited for a prospective study on driving and community re - integration post - stroke ; the study population consisted of moderately impaired stroke survivors without severe communication disorders who had been referred for a driving assessment. the driving records of the 56 participants for the 5 years before study entry and the 1 - year study period were acquired with written consent from the ministry of transportation of ontario ( mto ), canada. self - reports of collisions and convictions were acquired via a semistructured interview and then compared with the mto records. forty - three participants completed the study. for 7 ( 13. 5 % ) the mto records did not match the self - reports regarding collision involvement, and for 9 ( 17. 3 % ) the mto records did not match self - reports regarding driving convictions. the kappa coefficient for the correlation between mto records and self - reports was 0. 52 for collisions and 0. 47 for convictions ( both in the moderate range of agreement ). when both sources of data were consulted, up to 56 percent more accidents and up to 46 percent more convictions were identified in the study population in the 5 years before study entry compared to when either source was used alone. we conducted a population - based case - referent study of 25 - to 74 - year - old stroke patients with, for each case of a patient who was on statin treatment at the onset of stroke ( n = 125 ), 2 referent patients who were not treated with statins but were matched for age, gender, year of onset, and stroke subtype ( n = 250 ). a unique dataset with assembled information from public institutions and analyses based on ordinary least square and robust random effects models was carried out. dependent variables were traffic fatality and severe injury rates per population and vehicle fleet. independent variables were : ( 1 ) presence of new national traffic law ; ( 2 ) police officers per population ; ( 3 ) number of traffic tickets per police officer ; and ( 4 ) interaction effect of number of traffic tickets per police officer with traffic law reform. oil prices, alcohol consumption, proportion of male population 15 - 24 years old, unemployment, road infrastructure investment, years ' effects and regions ' effects represented control variables.", No. The agreement between the two sources was moderate.
