condition_id,chunker,retriever,model,question,gold,answer,correct,retrieval_hit,failure_type,raw_output
1,fixed,bm25,mistral,Aromatase inhibitor-related musculoskeletal symptoms: is preventing osteoporosis the key to eliminating these symptoms?,yes,maybe,0,1,generation_failure,Maybe.
1,fixed,bm25,mistral,Could different follow-up modalities play a role in the diagnosis of asymptomatic endometrial cancer relapses?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Locoregional opening of the rodent blood-brain barrier for paclitaxel using Nd:YAG laser-induced thermo therapy: a new concept of adjuvant glioma therapy?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Preoperative tracheobronchoscopy in newborns with esophageal atresia: does it matter?,yes,maybe,0,1,generation_failure,"Maybe. The study suggests that preoperative tracheobronchoscopy may help in preventing complications and improving diagnosis and surgical treatment, but it is still controversial."
1,fixed,bm25,mistral,Is horizontal semicircular canal ocular reflex influenced by otolith organs input?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Is perforation of the appendix a risk factor for tubal infertility and ectopic pregnancy?,maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,Serovar specific immunity to Neisseria gonorrhoeae: does it exist?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,May student examiners be reasonable substitute examiners for faculty in an undergraduate OSCE on medical emergencies?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Are endothelial cell patterns of astrocytomas indicative of grade?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Do healthier lifestyles lead to less utilization of healthcare resources?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Antral follicle assessment as a tool for predicting outcome in IVF--is it a better predictor than age and FSH?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Do all ethnic groups in New Zealand exhibit socio-economic mortality gradients?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Can normal knee kinematics be restored with unicompartmental knee replacement?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Are serum leptin levels a prognostic factor in advanced lung cancer?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Is fetal gender associated with emergency department visits for asthma during pregnancy?,no,no,1,1,success,No.
1,fixed,bm25,mistral,Stretch-sensitive KCNQ1 mutation A link between genetic and environmental factors in the pathogenesis of atrial fibrillation?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Are adult body circumferences associated with height?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Would corrected QT dispersion predict left ventricular hypertrophy in hypertensive patients?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Traumatic aortic injury: does the anatomy of the aortic arch influence aortic trauma severity?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Inpatient versus outpatient management of neutropenic fever in gynecologic oncology patients: is risk stratification useful?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Should chest wall irradiation be included after mastectomy and negative node breast cancer?,maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,Can bisphosphonate treatment be stopped in a growing child with skeletal fragility?,maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,"Regional anesthesia as compared with general anesthesia for surgery in geriatric patients with hip fracture: does it decrease morbidity, mortality, and health care costs?",no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does blood pressure change in treated hypertensive patients depending on whether it is measured by a physician or a nurse?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Treadmill testing of children who have spina bifida and are ambulatory: does peak oxygen uptake reflect maximum oxygen uptake?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Is the probability of prenatal diagnosis or termination of pregnancy different for fetuses with congenital anomalies conceived following assisted reproductive techniques?,no,no,1,1,success,No
1,fixed,bm25,mistral,Is there a relationship between complex fractionated atrial electrograms recorded during atrial fibrillation and sinus rhythm fractionation?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does rural or urban residence make a difference to neonatal outcome in premature birth?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Is the use of cyanoacrylate in intestinal anastomosis a good and reliable alternative?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Is trabecular bone related to primary stability of miniscrews?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,"Is there any evidence of a ""July effect"" in patients undergoing major cancer surgery?",no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Is it necessary to insert a nasobiliary drainage tube routinely after endoscopic clearance of the common bile duct in patients with choledocholithiasis-induced cholangitis?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Storage of vaccines in the community: weak link in the cold chain?,maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Is the clinically positive axilla in breast cancer really a contraindication to sentinel lymph node biopsy?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Convulsions and retinal haemorrhage: should we look further?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Are patients willing participants in the new wave of community-based medical education in regional and rural Australia?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Can Flexible Instruments Create Adequate Femoral Tunnel Lengths at 90° of Knee Flexion in Anterior Cruciate Ligament Reconstruction?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Quality of life in lung cancer patients: does socioeconomic status matter?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Are Biochemical Markers of Bone Turnover Representative of Bone Histomorphometry in 370 Postmenopausal Women?,maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,Should early extubation be the goal for children after congenital cardiac surgery?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does delivery mode affect women's postpartum quality of life in rural China?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Menopausal hormone therapy and irregular endometrial bleeding: a potential role for uterine natural killer cells?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Percutaneous ethanol injection for benign cystic thyroid nodules: is aspiration of ethanol-mixed fluid advantageous?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Can the growth rate of a gallbladder polyp predict a neoplastic polyp?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Are performance measurement systems useful?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does para-cervical block offer additional advantages in abortion induction with gemeprost in the 2nd trimester?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Does insulin resistance drive the association between hyperglycemia and cardiovascular risk?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Are there risk factors that increase the rate of staple line leakage in patients undergoing primary sleeve gastrectomy for morbid obesity?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Chronic functional somatic symptoms: a single syndrome?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,"Actinobaculum schaalii, a cause of urinary tract infections in children?",maybe,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Prevalence of chronic conditions among Medicare Part A beneficiaries in 2008 and 2010: are Medicare beneficiaries getting sicker?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does successful completion of the Perinatal Education Programme result in improved obstetric practice?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Do patients with localized prostate cancer treatment really want more aggressive treatment?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Does music influence stress in mechanically ventilated patients?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Does reducing spasticity translate into functional benefit?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Is the holmium:YAG laser the best intracorporeal lithotripter for the ureter?,yes,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Metered-dose inhalers. Do health care providers know what to teach?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Does the bracket-ligature combination affect the amount of orthodontic space closure over three months?,no,maybe,0,1,generation_failure,Maybe
1,fixed,bm25,mistral,Health habits and vaccination status of Lebanese residents: are future doctors applying the rules of prevention?,no,no,1,1,success,No
1,fixed,bm25,mistral,Does vaginal intraepithelial neoplasia have the same evolution as cervical intraepithelial neoplasia?,maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,Should general practitioners call patients by their first names?,yes,no,0,1,generation_failure,No
1,fixed,bm25,mistral,Transesophageal echocardiographic assessment of left ventricular function in brain-dead patients: are marginally acceptable hearts suitable for transplantation?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Attenuation of ischemia/reperfusion-induced ovarian damage in rats: does edaravone offer protection?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,Does the National Institutes of Health Stroke Scale favor left hemisphere strokes?,yes,no,0,1,generation_failure,No.
1,fixed,bm25,mistral,Can a Novel Surgical Approach to the Temporomandibular Joint Improve Access and Reduce Complications?,yes,yes,1,1,success,Yes
1,fixed,bm25,mistral,"Young-Burgess classification of pelvic ring fractures: does it predict mortality, transfusion requirements, and non-orthopaedic injuries?",maybe,maybe,1,1,success,Maybe
1,fixed,bm25,mistral,Is vitamin D deficiency a feature of pediatric celiac disease?,no,yes,0,1,generation_failure,Yes
1,fixed,bm25,mistral,Is unsafe sexual behaviour increasing among HIV-infected individuals?,no,no,1,1,success,No.
1,fixed,bm25,mistral,Cholestasis associated with small bowel atresia: do we always need to investigate?,no,maybe,0,1,generation_failure,Maybe
